emb_node2vec_0,emb_node2vec_1,emb_node2vec_2,emb_node2vec_3,emb_node2vec_4,emb_node2vec_5,emb_node2vec_6,emb_node2vec_7,emb_node2vec_8,emb_node2vec_9,emb_node2vec_10,emb_node2vec_11,emb_node2vec_12,emb_node2vec_13,emb_node2vec_14,emb_node2vec_15
-1.6339687,0.8950425,3.6352532,1.5881679,0.45921797,1.7264718,-0.017571725,-1.7156376,-0.2418884,0.35419682,1.6554943,0.58681834,0.8570383,-0.4053477,-1.6010714,0.3158702
-1.4735636,1.0711353,3.7575066,1.5821257,0.45090035,2.0005784,-0.20536968,-1.8181651,-0.48291677,0.5420431,1.8788902,0.8512004,1.003183,-0.53043705,-1.8776108,0.3415496
-0.2064946,-0.22095816,1.9038534,-1.138061,1.2132638,0.2350005,-0.49590534,-3.5798986,1.5953888,0.104069375,-2.1225865,1.3154843,-2.7863367,-0.78252846,-1.6102535,-0.7945395
-0.082780264,-0.5336921,1.8348669,-1.2472378,1.5631473,0.3061773,-0.64775217,-3.3836043,1.6428722,0.068547346,-2.0430503,1.2020401,-2.4440715,-0.53616863,-1.8055742,-1.0615237
-1.4375508,2.1146917,3.9652448,-0.90683967,1.6099325,1.9121362,-0.85978794,-1.0951492,-2.2492003,0.5042693,0.61716294,0.11081239,-0.17502888,-0.98719823,-0.5040595,-0.39640117
-1.2029349,1.8686452,3.9877145,-0.78498757,1.4624698,2.1977763,-1.1539063,-1.0752907,-2.1575592,0.62901825,0.3030324,0.3065016,-0.5758549,-1.0372504,-0.549041,-0.7100612
-2.0443535,-0.9095818,0.6372974,-0.31357652,2.5800707,-1.482018,-1.0014399,-0.38714013,0.60755116,-0.14563422,-0.78706443,0.87259185,0.5119258,-3.0351322,-1.6565062,1.9413395
-2.1106224,-1.0766993,0.7501199,-0.40748468,2.5900316,-1.4537852,-1.2944168,-0.48889795,0.45057327,0.04320447,-0.73001933,1.0879868,0.72751117,-2.470672,-1.7669603,1.9934242
-0.3338396,2.0745265,1.2312797,0.35160816,2.644144,-0.1658475,-2.6602283,-0.082827345,-1.141394,-2.6068392,-1.4608717,0.7059076,0.25319436,-1.4122585,-1.7294128,-1.1071436
-0.21202405,2.047636,1.2883313,0.46672308,2.7337868,0.02158066,-2.6114225,-0.09252942,-1.3183082,-2.510086,-1.4213687,0.50836056,0.26815993,-1.4439933,-1.7456881,-1.0665494
0.3134281,1.3463371,0.9000742,1.840722,3.4295964,0.8760746,0.70916855,-2.4861054,-0.8325799,1.1269213,0.1721692,1.8821039,-0.99769074,-0.40934545,-0.4991838,1.3158718
0.31056765,1.1888624,0.9060241,2.1660879,3.5355248,1.0416929,0.3663032,-2.2806253,-0.994136,1.4034851,0.1262762,1.8123375,-1.0585277,-0.36521882,-0.7403094,1.5632558
0.5519451,1.8237585,1.4387381,1.4805709,2.9595082,-1.7328438,-0.46747574,-0.34168243,1.1688446,1.9727246,1.0388049,1.8516818,-1.9577647,0.020649519,-1.2986312,-0.2257987
0.32662407,1.8175893,1.5187049,1.8478777,3.171381,-1.9332945,-0.41544977,-0.3051864,1.1126292,2.1504197,1.4514819,2.347807,-2.2383819,-0.25012976,-1.7969277,-0.13408016
-0.545898,0.71851486,1.343063,0.40703133,3.0392804,-1.2949883,-0.2803651,-0.12964174,-0.97094035,-1.3247796,-1.1592134,0.3435343,2.3337703,-2.3893447,-2.5429668,-0.07368855
-0.46172255,0.73735887,1.3458375,0.4959548,2.9893785,-1.2630181,-0.4155172,-0.088398464,-1.0185478,-1.2948482,-1.2413571,0.32256362,2.3215284,-2.3853862,-2.557972,-0.047276337
0.22802486,0.91689724,2.007724,1.3916372,1.506145,-0.29795563,-1.1908168,-2.9016283,-1.2654887,-0.12904626,-0.3655801,-0.82144225,-0.04526605,-1.573331,-0.15370373,3.7884853
0.05617448,0.66331416,1.4839014,1.6265196,1.7582177,-0.26687127,-1.6144389,-2.4734347,-1.1764889,0.3348345,-0.8486567,-0.53135914,-0.05413885,-2.1211915,-0.00337195,3.5299737
1.1464663,3.2293231,4.2309093,0.60078204,0.5030546,0.08324558,0.11295705,0.49117082,0.42767587,1.6655111,-1.2914946,-0.96561545,0.72112525,-1.3207841,-1.5861208,0.22262843
1.4599684,2.953257,3.7672944,1.0488807,0.42606536,-0.045799028,0.14861758,0.28417626,0.5312073,1.5553159,-1.5387789,-0.8777731,0.7561998,-1.4659889,-1.6511308,0.42744663
-0.8022608,2.7777052,0.12756643,-0.83474743,3.0322328,-2.2751925,-1.2492368,-2.4629781,1.5870663,-0.12736626,-0.32730216,0.82235515,1.9770446,-0.5707581,-1.156957,-0.1749537
-0.48150048,2.8245022,0.1764104,-0.29140434,2.827423,-2.69665,-1.7139789,-2.4477916,1.7115544,0.2589806,-0.2906354,0.6917298,1.896034,-0.26728204,-1.120594,0.6220567
0.45629492,0.6304365,1.7645429,2.8374698,3.8836656,1.9400661,1.5419868,-1.2398273,-0.030107435,-1.3319206,-0.8997764,0.4729917,0.8681017,-1.6363368,-2.104186,-0.03020473
0.3295878,0.67610013,1.3517305,2.366805,3.1727507,1.6481795,1.1790372,-1.0499829,-0.01573418,-1.02296,-0.6844532,0.2874878,0.8554084,-1.386029,-1.6587517,-0.06787038
-0.51653713,-1.3248394,1.6318043,1.1576551,1.5110282,-0.010607646,-1.8838086,-2.4300807,0.5914442,0.035299905,-0.65164685,2.9180038,1.2838393,-3.9182045,-0.95013636,0.45987242
-0.395957,-1.4713768,1.645406,1.0790194,1.5751958,-0.2990492,-1.6557057,-2.2808313,0.8068816,-0.046406318,-0.8790439,2.9488947,1.0705409,-3.6908488,-0.9040158,0.46453565
0.16551083,2.7232158,0.96233326,-0.21999472,0.21644856,-2.1581109,-0.12981498,-1.7220414,0.1447931,1.0968274,-1.5424086,0.48323324,1.0439678,-2.0064764,-2.9286332,1.5983585
0.022419557,2.3223524,1.1572399,-0.26108328,0.37812623,-2.5413039,-0.13512662,-1.45337,0.4073268,1.0330205,-1.4238341,0.2505897,1.507123,-1.8869745,-3.233685,2.3528998
1.3907744,2.9794884,1.424364,0.3252608,2.4885929,-0.42661867,0.8921071,-1.6026088,1.5873393,0.4474295,-0.70134103,-2.340656,-0.76533765,-0.9194726,-0.84363985,1.592743
1.5627002,2.798936,1.4556828,0.62188494,2.6071074,-0.33413997,0.88700247,-1.7784551,1.3013709,0.39608377,-0.80246013,-2.4177577,-0.70890826,-1.0160722,-0.8974778,1.6239388
-0.060844768,0.69480217,3.7115552,1.895422,-0.36796078,0.80947053,-0.9816261,-0.4031811,1.5293349,1.2684602,-1.7016401,-1.2954164,1.415444,-2.0254128,-2.545486,-0.4445808
0.084669195,1.0832366,3.6626134,1.4558047,-0.20098495,1.490902,-1.3954577,-0.44040495,1.1822039,0.76989686,-1.351859,-1.2827438,1.4457879,-1.9166542,-1.9637374,-0.80891645
-0.612251,2.2457256,1.1289442,-2.1336875,2.9525123,-0.8768008,-1.501999,-1.3851317,0.32072642,-0.9399026,-0.018584197,1.4117632,1.6299001,-0.86065483,-0.98031175,-1.0598917
-0.8578682,2.8647335,0.7199028,-1.7943394,3.1167216,-0.9455461,-1.3093079,-1.3732642,0.62360233,-0.7464228,-0.35064694,1.2002594,1.911817,-0.83542085,-1.1625855,-1.011491
-0.6411192,3.338049,2.3743958,1.1524285,0.18557307,-0.49939793,-0.6127867,-0.043451715,-0.038598344,-0.90902334,-0.8221411,1.7754745,-1.0939206,-2.676329,0.44432315,1.438948
-0.51134235,3.686963,2.326811,0.99982375,0.38969076,-0.62780046,-0.6009745,-0.42860067,-0.13501376,-1.4602245,-0.87141824,1.4917179,-1.5055095,-3.184186,0.43488434,1.5191003
1.1805822,1.4102489,2.2291718,-0.58315617,1.9555221,0.23640317,-3.418514,-1.3766208,-0.5301568,-0.44185743,-2.2624137,0.274196,0.48271686,-1.3933462,-0.52507997,-1.5485668
1.0983036,1.5038091,2.320108,-0.75894374,1.4202194,0.36328232,-3.1423872,-1.6352859,-0.9579447,-0.4747827,-2.0894873,0.3846455,0.46916193,-1.5401604,-0.5656612,-1.4496262
0.15092382,-0.16728252,2.1701913,-1.2912948,1.2713615,-0.05133942,-0.50634646,-3.3902373,1.3991987,0.013016537,-2.2962635,0.97777253,-2.7198956,-0.86534345,-1.5131814,-0.9592277
-1.1102428,2.6474905,3.818782,2.7343938,1.1921,0.64995366,-1.1366949,-1.83261,-0.4979573,1.2619728,1.9020833,-1.1649643,-0.54545426,-0.7154286,-0.6399023,-1.5952948
-0.8004435,2.0970905,3.1470542,2.1897779,0.85640365,0.5476744,-0.90011954,-1.5977019,-0.42360005,0.8326533,1.6907022,-0.7382204,-0.39049944,-0.54030615,-0.53250396,-1.2144014
-0.10845478,3.492038,0.74901253,0.51641923,1.6495817,-0.32593122,0.46110415,-1.1401498,0.8871192,-0.29918408,0.32566515,1.1333004,2.184416,-0.24445908,-2.9881616,0.5318522
-0.22901748,3.5942264,0.8422205,0.59913844,1.9389124,-0.051736448,0.80924165,-1.2627962,1.2061101,-0.25097564,-0.08791828,1.1809837,2.3458254,-0.06632951,-3.1557477,0.85486764
1.2663014,1.5633845,1.1980987,-0.41783482,2.4626741,0.50431246,0.43143678,-0.67642933,0.18774664,-1.576189,-0.5542957,0.92525935,1.1632662,-1.210979,-2.6946788,-1.5098245
1.7540542,2.161803,1.4440243,-0.49893165,2.8699167,0.8536888,0.119035654,-0.98606277,0.21985437,-2.2467797,-0.84579444,1.0372789,1.2908951,-1.7142467,-3.1984873,-1.8100731
-0.0489236,1.7941884,1.5881069,-0.8374317,4.1228137,0.94723606,-0.54096293,0.060552094,-1.0907497,0.5792577,0.5689511,0.43578172,-1.5790901,0.6517476,-1.8843464,-0.07975336
0.19508311,1.5802199,1.3625954,-1.1134309,4.461247,1.1127621,-0.67780644,0.2545993,-1.0700935,0.43513346,0.16063245,0.43655607,-1.5866228,0.19780679,-2.0780754,-0.11858341
0.4148853,2.8481712,-0.61552125,1.4679013,2.284742,-1.1810213,0.39202642,-2.2972875,1.4633535,0.43122396,0.13135485,0.061526008,-0.97202814,-2.3862123,-0.61564136,2.0286396
0.47285932,2.930952,-0.5990374,1.4717306,2.2476175,-0.42691484,0.57959944,-2.1603425,0.94084567,0.4657359,-0.08238473,-0.16937898,-0.58353335,-3.011389,-0.71980166,2.106816
-1.143341,0.25271478,1.9542266,-1.0077888,0.7798541,0.65751386,1.2680097,-1.6796625,0.93087137,-0.5296823,-0.38368762,-1.0973221,0.64178693,-2.1454391,-1.976667,0.41292217
-1.5139246,0.37383246,2.3239331,-1.1496533,0.8372531,0.7036783,1.6231937,-2.27168,1.1545541,-0.69980234,-0.29758212,-1.2041844,0.82771313,-2.6882222,-2.6325772,0.7893372
0.8491719,-0.17517453,0.94396985,0.8039999,4.2651873,1.2592661,-0.74019504,-1.0245278,2.117136,-0.8362718,-0.81958705,-1.2893256,-0.7333101,-0.8407654,-0.8702774,1.5356153
1.0665412,-0.58699614,1.3044808,0.6248077,4.0204425,1.4698278,-1.2674037,-0.87441736,2.3238156,-0.6111574,-0.54155535,-0.8095212,-0.8452686,-0.36881697,-1.3154716,1.9219744
-1.4858034,1.2557791,1.1829764,-0.42649508,1.4901856,-1.3560148,-1.1482399,0.9447694,0.5648247,1.4201331,-0.9688665,-0.07239495,-1.705752,-3.59816,-2.5245874,-1.117263
-1.2373613,1.0878203,0.8929886,-0.30266604,1.1601521,-1.0305135,-0.8461007,0.78969723,0.41128963,1.2220467,-0.72725654,-0.03414396,-1.3710102,-2.8768048,-1.8600212,-0.8871707
1.1096405,0.59536284,3.2468278,0.09233167,4.261967,0.090964936,-0.7054508,-1.544236,1.4317464,-1.4603206,1.1662184,0.78707105,-0.85014445,1.2137494,0.03250429,1.1562368
1.0333595,0.7671809,3.1176233,0.068749376,4.4099684,0.021160902,-0.89713115,-1.5491481,1.7264218,-1.6320614,1.1363183,0.7933816,-0.76484716,1.2622014,0.035004172,1.0290331
-1.6139462,2.660855,0.22965167,2.2384293,1.9578223,-0.3804329,-1.0182911,0.10755634,-0.19570625,-0.66038764,-1.3520602,2.6599803,-0.9329213,-1.7945793,-1.5207404,0.033225514
-1.6141163,2.7172315,0.31406045,2.2263222,1.8643886,-0.41007623,-1.1901915,0.011047746,-0.5871328,-0.76175255,-1.4471431,2.595284,-0.8316078,-1.6338931,-1.8168367,0.26171926
0.2504209,0.64033556,1.6558222,2.5646021,2.485803,0.30286467,-0.38964736,-2.6532238,0.96889156,-2.3198698,1.2844225,-0.18447414,1.6896867,-0.30063245,-3.124724,1.9260584
0.18939026,0.40258756,1.6379365,2.2237248,2.072381,0.1708317,-0.18444726,-2.3807585,1.1042705,-1.980312,1.0305938,-0.1499264,1.288863,0.0062331976,-2.7118475,1.7083621
-1.2288862,1.687434,4.861626,0.7085564,1.2465235,0.5924507,0.89269054,-1.6996237,1.3323151,-1.0458161,1.1577817,-2.03725,-0.6137092,-1.2820826,-1.2511742,-1.9667969
-0.9190669,1.3447673,3.9991026,0.38575295,1.1835285,0.41026476,0.62833935,-1.0843238,1.1825086,-0.90966475,1.4064298,-1.9622768,-0.063069,-1.6277069,-1.4440771,-1.8170688
0.21905765,2.219857,1.234774,0.23713908,1.1369084,0.36404976,-0.8931134,-1.527087,1.1653743,0.8589221,1.763431,0.83076656,-0.95288324,-2.6196568,0.98304003,1.337721
0.4126714,3.027686,1.7849905,0.13563322,1.5047593,0.30155894,-1.3063511,-2.0126781,1.3313464,1.312665,2.1352801,1.4896965,-1.0810825,-3.4074192,1.2224456,1.7552168
0.012989963,2.4452202,2.7972553,1.6470994,1.0243125,0.4549512,-1.3234186,1.0826792,1.536713,0.464326,0.87342846,0.11211478,0.66208273,0.2215248,-1.5692466,1.4727879
0.51275086,3.3621097,2.4261525,2.126428,1.3654705,0.3667426,-1.3965187,0.77988565,1.5499312,0.51956403,1.3256078,-0.18317828,0.88627934,0.3695545,-1.8911673,1.7468699
-0.010183422,2.962954,1.3064257,-0.35609534,1.460936,0.078827254,0.23477629,-0.48060393,2.7650535,1.287708,-0.012270601,-1.1468452,-1.8415961,-0.70092684,-1.8093191,1.8434094
0.022059677,3.1868236,1.4548553,-0.49204051,1.7259783,-0.25859,0.022497805,-0.5735564,2.94594,1.3670863,-0.05316595,-1.5338985,-1.815122,-0.6821045,-1.5582904,1.9487076
-0.82208943,3.3604083,0.8446272,-1.363481,1.6384158,1.4657199,-0.00271349,-0.8221098,0.8381125,-0.68216836,1.5085542,0.6051575,-2.2311075,-0.9274244,-2.3101711,0.6022675
-0.9397096,3.3900363,0.9329814,-1.2801116,1.6068296,1.4619275,-0.26640517,-0.3264132,0.8973704,-0.5748801,1.5752916,0.36359027,-2.3935072,-1.3391571,-2.0936139,0.56255305
-0.21164156,2.3458545,2.4224932,-1.2561249,-0.84685814,-0.22939032,-0.24282886,-1.3252746,2.2865524,0.8950666,-0.64665914,-1.1966996,-0.22811528,-2.6119103,-1.5828679,1.6261693
-0.004988108,2.313708,2.373728,-1.1122633,-0.77466697,-0.24983092,-0.55267084,-0.91823024,2.5216794,0.9261023,-0.8521368,-0.9854108,-0.18797563,-2.4843273,-1.6896402,1.7945199
